52350,354572.p
89009,118573.p
22363,24044.p
67267,30923.p
2737,105655.p
19264,40971.p
7407,439098.p
82549,368537.p
62314,36396.p
89820,7390.p
80857,35090.p
91368,5691.p
73208,265828.p
93194,413358.p
89888,37072.p
36774,12585.p
43770,300635.p
83654,4324.p
91752,37208.p
20622,186461.p
90424,298821.p
73403,6971.p
13927,2399.p
25193,32263.p
81328,13955.p
22418,349261.p
58945,425604.p
47307,84348.p
3074,142706.p
14612,113085.p
72883,13428.p
80611,411223.p
74539,220511.p
73306,65751.p
7350,31316.p
7563,9941.p
94079,14391.p
78166,226370.p
33664,113485.p
78545,274172.p
29403,69728.p
30295,182850.p
61264,7298.p
75109,416554.p
96812,32893.p
68276,131920.p
69011,435994.p
3530,245241.p
72452,5458.p
58104,79131.p
74816,185622.p
69131,12512.p
39070,35485.p
90750,60535.p
85268,379591.p
68835,374611.p
3398,4025.p
67410,22093.p
89605,356011.p
80626,40479.p
93143,39862.p
85427,314564.p
12756,146738.p
87283,178022.p
9480,410195.p
15560,421844.p
29381,252776.p
82427,28487.p
963,185469.p
58452,302632.p
47716,141713.p
73880,360140.p
93372,197467.p
64388,29095.p
28000,56101.p
36944,338415.p
55733,410747.p
46592,63238.p
22874,104537.p
90356,287969.p
22500,21349.p
30796,83748.p
74271,51132.p
65642,350512.p
53048,40507.p
13467,38096.p
51922,188920.p
35851,22856.p
96621,95873.p
87540,328229.p
85973,410084.p
74384,42054.p
30316,6662.p
65305,117453.p
55189,4136.p
69084,313451.p
68614,173566.p
32132,14628.p
77485,40909.p
56092,38605.p
6320,7830.p
338,741.p
9226,37959.p
97175,19238.p
82645,356968.p
1146,368160.p
17044,303963.p
28561,262309.p
34523,34756.p
77776,39014.p
49998,316357.p
90112,227335.p
67143,30869.p
54275,199437.p
63661,18646.p
94653,171495.p
6605,42892.p
72494,295427.p
85116,333732.p
64723,436787.p
92058,208571.p
98543,377266.p
46143,320270.p
76986,11565.p
23070,178668.p
58336,310440.p
16336,317402.p
99123,346098.p
5048,65449.p
47788,265612.p
50289,130322.p
22896,365857.p
96501,213407.p
95933,375846.p
44552,45416.p
21020,35527.p
91818,16462.p
82369,83789.p
90716,308344.p
6505,41900.p
59597,113821.p
17994,280859.p
21848,31495.p
36872,290481.p
45823,349760.p
22673,104825.p
59995,423269.p
73407,88214.p
88677,32241.p
33686,30743.p
32269,169662.p
96952,335331.p
84883,151.p
82225,75189.p
28740,20915.p
56802,1848.p
39104,64310.p
57219,67326.p
39088,178433.p
23899,143860.p
86983,432556.p
41205,72034.p
49487,101846.p
62346,122483.p
73826,11973.p
20278,18286.p
17880,358438.p
84318,39229.p
83270,379558.p
81820,416560.p
54755,209959.p
58528,21125.p
54390,145895.p
77171,111700.p
76624,22678.p
79033,59638.p
97188,242984.p
83775,15253.p
8799,11641.p
77900,7300.p
98473,42900.p
37977,221381.p
20304,28974.p
52370,12921.p
43805,10529.p
66605,345939.p
2107,35549.p
85203,54233.p
78953,26962.p
55648,430877.p
7772,112391.p
41713,226059.p
4090,73412.p
63813,308479.p
99105,401805.p
19998,27475.p
65835,1548.p
73164,38495.p
75543,36812.p
34856,18965.p
31803,311260.p
63083,44705.p
85498,29333.p
48125,117589.p
84855,31906.p
94913,90458.p
35979,354204.p
33452,173390.p
65235,124286.p
26823,39525.p
68396,25494.p
74575,22621.p
10964,356915.p
60938,422956.p
65466,12952.p
57685,175149.p
87199,410626.p
21627,235310.p
8767,27723.p
46158,28122.p
37329,31585.p
15544,256941.p
14540,253408.p
88989,24372.p
45000,177432.p
12287,272816.p
43236,146626.p
60808,32974.p
65560,420841.p
45775,96682.p
36092,144396.p
94684,5823.p
85718,178489.p
71796,328816.p
2241,3752.p
25656,230259.p
22051,29324.p
76919,306951.p
80031,25226.p
98464,130494.p
83507,389706.p
45764,91025.p
51524,61730.p
6942,39654.p
67316,26232.p
87868,321586.p
94909,108915.p
71098,359276.p
38706,40576.p
7836,358758.p
47003,377424.p
21944,438055.p
31753,324577.p
25613,35344.p
36103,4556.p
3998,85745.p
69436,237152.p
55005,1575.p
87089,143003.p
10127,83161.p
31224,41603.p
66229,42121.p
21364,17949.p
87771,221643.p
90871,225610.p
2082,374082.p
36229,391538.p
89859,13740.p
67838,9728.p
71417,105737.p
30926,310730.p
15141,5629.p
72973,30579.p
72934,279113.p
31957,43612.p
11108,355924.p
82186,390283.p
45987,25641.p
97908,241726.p
87267,198364.p
26688,43666.p
78241,123964.p
49556,56449.p
56705,11145.p
82254,41588.p
73631,155992.p
25264,124016.p
67035,338477.p
13937,14718.p
92405,330156.p
7993,29719.p
44830,290457.p
79817,432997.p
17728,186804.p
75979,7967.p
67844,46430.p
38941,113945.p
47858,228361.p
46397,429050.p
39300,177239.p
41222,294145.p
39486,329412.p
95108,378235.p
77991,43302.p
39848,257203.p
38259,14903.p
98131,17710.p
80010,412114.p
82731,158949.p
97894,310376.p
40998,11773.p
50397,150427.p
26140,40245.p
15284,267553.p
76729,159523.p
94660,63478.p
95928,283839.p
102,3301.p
9725,19063.p
84450,46108.p
60335,12974.p
90184,137483.p
6549,428295.p
81501,95893.p
66820,65232.p
75717,92763.p
60329,310092.p
25777,343686.p
80740,269371.p
34471,14126.p
89653,230140.p
59672,422101.p
81689,183335.p
42391,298992.p
97595,420812.p
84171,182013.p
67517,310596.p
76651,92349.p
72983,416950.p
18319,101188.p
81386,4756.p
32114,27725.p
9965,177293.p
92212,6048.p
48114,80740.p
54923,18654.p
64841,189898.p
21158,408122.p
9891,300982.p
36049,28661.p
3969,347854.p
62344,29782.p
58240,7705.p
28948,227273.p
44348,21173.p
17207,386576.p
98514,310277.p
75328,145704.p
354,415966.p
44612,396543.p
24728,317982.p
58686,283450.p
65246,263126.p
75609,42066.p
56979,308634.p
322,44997.p
98437,430174.p
44020,9491.p
47848,388718.p
90009,70974.p
33823,297745.p
45921,246592.p
66102,330032.p
99565,389628.p
32055,413455.p
28136,177469.p
37059,31548.p
37357,15226.p
19292,8370.p
44956,1044.p
45888,25614.p
52215,130415.p
99361,159931.p
33338,45950.p
55609,409734.p
17307,111135.p
29451,17625.p
33333,17726.p
61993,1625.p
92076,398376.p
98456,37736.p
49057,135973.p
34863,118172.p
53486,364073.p
86923,236224.p
63865,120293.p
8119,181016.p
88391,5752.p
95443,14835.p
82191,29143.p
65656,147581.p
70327,27271.p
33523,37705.p
78642,303206.p
17304,158887.p
99683,390514.p
4756,222453.p
53888,198697.p
82046,5742.p
5701,91661.p
81445,40296.p
57105,46319.p
78802,291104.p
2079,212323.p
37818,302600.p
15059,429119.p
38693,14616.p
35847,45474.p
44223,108124.p
31171,82465.p
42051,10596.p
51275,19754.p
46576,18540.p
96061,403153.p
38807,40628.p
99858,291375.p
49358,274661.p
45228,378790.p
36054,87710.p
34199,172911.p
40232,159193.p
95945,215683.p
74698,350639.p
38760,45717.p
45287,19425.p
52954,39173.p
47215,21060.p
28497,388543.p
54983,141356.p
89682,103506.p
33546,263176.p
19542,353617.p
74495,85163.p
35828,72024.p
77528,221630.p
71497,99839.p
44766,6658.p
51937,397673.p
34307,383409.p
82433,406773.p
14297,39132.p
24085,28289.p
81110,39377.p
8722,42526.p
26306,98672.p
11903,77642.p
12946,425424.p
8741,343417.p
50396,287571.p
95901,7973.p
96687,350722.p
85629,3538.p
53854,41142.p
12781,206365.p
42371,44352.p
63089,42337.p
97180,28981.p
94539,112953.p
54892,320201.p
78032,1875.p
72847,61679.p
58909,39817.p
51732,326677.p
74386,32432.p
39085,8320.p
46280,96214.p
9044,12934.p
28131,386387.p
95349,18855.p
40643,279014.p
85673,28942.p
74656,134219.p
3215,26407.p
9163,116508.p
81138,229592.p
20927,409706.p
89537,355403.p
52323,380769.p
51843,157144.p
34622,2084.p
20252,134585.p
97521,251525.p
49641,42305.p
23211,120639.p
53355,82806.p
36792,324541.p
23975,25746.p
45969,14195.p
48432,407398.p
13919,20262.p
73506,272353.p
34008,348450.p
44426,300622.p
52485,131454.p
48446,21257.p
91121,392267.p
10380,5234.p
89147,12398.p
77509,46369.p
17730,29992.p
50514,43077.p
29830,26348.p
39191,179816.p
99,372901.p
25454,429702.p
30439,74467.p
79280,371361.p
61500,3211.p
41896,69043.p
50672,14895.p
90704,274794.p
25862,36443.p
3367,19269.p
55578,191876.p
35667,143065.p
17830,60161.p
10886,356751.p
19563,46131.p
15539,25390.p
51406,123428.p
83408,40154.p
45579,383769.p
93966,41890.p
91664,57064.p
43258,394386.p
88583,20098.p
41720,26178.p
20758,199675.p
53175,2055.p
27567,230134.p
22572,43115.p
1586,3448.p
75216,20762.p
37664,9087.p
88871,30013.p
55321,328532.p
52743,10655.p
57170,44734.p
82412,13720.p
17689,33599.p
59471,87321.p
48389,123069.p
27370,429526.p
26539,29371.p
75164,243643.p
91334,388765.p
37330,304683.p
86912,391340.p
51272,258367.p
40566,16447.p
31947,21507.p
99567,119314.p
22714,134946.p
24744,325990.p
22340,22541.p
87992,102021.p
16008,41319.p
17982,266193.p
37164,42860.p
37300,42188.p
57077,37547.p
48984,223721.p
69435,38231.p
99845,282167.p
21831,423246.p
24222,383655.p
60807,375216.p
41891,36816.p
13706,19990.p
98721,18414.p
34544,22468.p
44445,382514.p
65138,406097.p
48301,428268.p
34313,321757.p
60908,39201.p
38476,20599.p
88678,83326.p
55352,32748.p
24187,163108.p
7482,37101.p
2980,4190.p
5383,167285.p
23921,274665.p
10361,162068.p
88876,18586.p
38314,99946.p
10159,438744.p
38774,249802.p
96951,159704.p
8282,109837.p
67496,197637.p
47375,9331.p
50226,32099.p
34185,299792.p
71613,328282.p
76559,43653.p
80343,340541.p
62083,35192.p
50521,28130.p
66910,201362.p
46104,232922.p
99122,5735.p
25929,243773.p
33504,123321.p
34657,28540.p
63776,35887.p
6358,34610.p
64535,418019.p
98401,38965.p
44897,137825.p
27695,350291.p
95549,39630.p
50238,2378.p
76098,12198.p
88166,242846.p
41363,404891.p
25636,404270.p
53711,39240.p
2949,60725.p
87664,289410.p
12713,365253.p
48892,17870.p
28224,431377.p
1334,45693.p
34114,423259.p
14955,422171.p
53222,44996.p
82896,70590.p
57904,275406.p
41931,31983.p
30308,207566.p
37726,171709.p
6399,181176.p
86530,38838.p
1482,14173.p
576,381203.p
82616,107823.p
46138,130734.p
41798,9913.p
42970,96867.p
57663,154161.p
26199,395136.p
27348,278932.p
8302,40230.p
78369,26952.p
16996,310951.p
68524,180253.p
57770,14393.p
7646,435485.p
51646,386218.p
44287,374087.p
78751,428182.p
37997,210467.p
23621,122767.p
85497,1166.p
85967,36980.p
81764,227690.p
58545,428133.p
44239,106028.p
22163,43366.p
18182,2635.p
78758,192877.p
75142,343092.p
85460,380726.p
35541,60167.p
24503,233415.p
89474,26909.p
7656,15219.p
18109,292990.p
70432,309367.p
85415,416092.p
57447,33521.p
23267,286016.p
37782,315878.p
89601,39320.p
99400,220063.p
3962,380924.p
96255,45698.p
12957,306344.p
35150,83068.p
28813,44001.p
84773,356107.p
3650,42504.p
21850,65161.p
61079,161254.p
91224,40449.p
3036,13580.p
85461,399728.p
16798,331659.p
30809,393280.p
95995,129795.p
44034,165310.p
20749,141274.p
51329,18372.p
19568,125525.p
72084,161082.p
8236,12931.p
27621,21347.p
72372,12743.p
74836,154630.p
25467,345821.p
51280,309177.p
971,4955.p
5719,6865.p
84695,27494.p
35885,101085.p
66903,44939.p
9322,44094.p
92255,13205.p
47561,56713.p
80275,297899.p
59719,282479.p
37112,21493.p
99803,434446.p
67391,164700.p
83464,334723.p
82704,153189.p
64034,45582.p
86452,35172.p
26915,39687.p
91594,377494.p
81644,147810.p
57532,30191.p
32981,216908.p
52857,11120.p
89038,185103.p
33556,37344.p
19162,46277.p
9479,23120.p
34399,440027.p
95577,241881.p
90476,413042.p
58417,141264.p
82167,27500.p
26412,5421.p
61218,433172.p
29514,72058.p
72334,311343.p
66947,372307.p
12455,251835.p
54208,25509.p
14176,55170.p
83450,210598.p
4245,394272.p
29275,27669.p
36319,103319.p
49581,9076.p
65992,386920.p
17702,111994.p
83995,69918.p
47329,351453.p
72996,254411.p
70209,416414.p
5596,158967.p
22607,175601.p
9296,40985.p
1666,173438.p
93233,273638.p
48673,324682.p
96026,21424.p
11872,217739.p
3459,22883.p
78323,290476.p
41531,174019.p
47072,129954.p
82584,101858.p
73974,388644.p
74224,417753.p
80909,29806.p
28800,421515.p
93149,433632.p
14463,193306.p
86913,86769.p
40442,133164.p
80548,7556.p
62797,238228.p
86639,210822.p
88315,43394.p
39842,209875.p
26305,329898.p
81345,322623.p
62668,231467.p
36138,420401.p
55548,223673.p
47775,130755.p
76310,324418.p
30965,41079.p
62155,116730.p
83691,323134.p
74764,173516.p
26606,283928.p
51228,359612.p
90412,39614.p
90878,371484.p
58085,12635.p
77198,139404.p
42868,316198.p
64024,73477.p
65454,303395.p
37787,35822.p
11963,168108.p
60423,424950.p
68827,101894.p
30651,126564.p
48266,32247.p
65734,156956.p
33817,10832.p
24681,171399.p
57742,28850.p
27424,90780.p
89251,165271.p
4987,181509.p
49783,65903.p
65026,267559.p
41339,277025.p
1239,421237.p
56100,428681.p
95045,345870.p
86183,403618.p
78273,266987.p
86821,286748.p
59577,262953.p
98305,82683.p
97551,381845.p
90899,213675.p
65940,252273.p
5548,40471.p
7635,405513.p
59105,304682.p
76728,335271.p
77933,293416.p
49056,14395.p
72869,101370.p
82043,215115.p
20291,228022.p
71254,432737.p
66042,131558.p
35632,3801.p
85362,42256.p
74072,176699.p
49425,39302.p
54944,231210.p
78636,252109.p
55891,257126.p
33282,425530.p
21732,362251.p
35987,21141.p
98627,232800.p
46609,92605.p
43742,248126.p
14527,38428.p
30907,227965.p
32036,229803.p
59778,33774.p
2472,235425.p
71891,167544.p
19837,114949.p
38193,335110.p
82818,40486.p
47474,413174.p
27762,2901.p
26541,9275.p
67382,6178.p
16177,278544.p
39264,173090.p
21799,4632.p
16754,170306.p
5323,130392.p
96311,191596.p
7313,355657.p
58944,110157.p
12184,39718.p
17500,219511.p
25478,437867.p
43542,306623.p
7895,322495.p
32124,356815.p
29162,303877.p
35711,28716.p
31338,410932.p
98505,388862.p
35797,421883.p
50001,266984.p
5018,37927.p
68482,33777.p
19037,8895.p
69471,3604.p
74951,42604.p
30499,74568.p
79963,77363.p
44343,405226.p
56249,10312.p
2261,216782.p
17841,339402.p
40296,40848.p
64278,223212.p
45049,277531.p
72632,148744.p
14724,44124.p
76341,294714.p
92495,357954.p
85832,162612.p
8793,55565.p
25741,254623.p
51796,13435.p
32717,417842.p
87570,77397.p
2580,158806.p
97997,117095.p
2988,14581.p
21736,231949.p
3926,130197.p
27654,41318.p
96172,104517.p
99499,140483.p
69818,34127.p
36210,432980.p
73736,120223.p
41397,43101.p
68797,268837.p
44945,15061.p
33643,273147.p
56571,301297.p
646,63326.p
27329,69538.p
20623,270888.p
25119,39673.p
85795,33286.p
43082,24317.p
45667,40650.p
44583,3070.p
77597,85404.p
38772,442313.p
60776,171727.p
93564,265885.p
32974,21245.p
63810,30528.p
90101,344690.p
55827,133405.p
45689,85563.p
59243,30498.p
36689,34942.p
42007,338963.p
56531,315438.p
73587,340145.p
97828,92197.p
79935,141738.p
39908,30927.p
431,6351.p
74608,9125.p
23574,29204.p
65813,18548.p
67962,284344.p
94312,221579.p
16599,168171.p
64526,9923.p
4713,112986.p
20063,90275.p
5174,262728.p
56560,40955.p
31427,320801.p
77856,35452.p
15828,276893.p
67026,418009.p
62744,337756.p
28390,19257.p
81751,39522.p
28532,340825.p
52041,437939.p
18453,105613.p
64817,283788.p
57846,349725.p
70482,271291.p
9360,61264.p
29022,375647.p
96868,42311.p
37927,272093.p
20487,41167.p
47026,23001.p
63795,162520.p
55651,312707.p
35945,11997.p
63495,102141.p
59129,261735.p
12048,282126.p
2762,5618.p
71581,5570.p
90585,65329.p
38536,2366.p
17647,266508.p
17858,1859.p
20225,256999.p
32316,414135.p
3279,113878.p
81213,33773.p
32285,182260.p
98385,39524.p
19475,87233.p
67121,246416.p
46887,28052.p
68895,123997.p
164,992.p
50835,365067.p
18500,280375.p
58105,15982.p
63424,95529.p
93016,75701.p
97507,277090.p
78009,163324.p
97788,133675.p
38016,307482.p
90651,67711.p
22301,422682.p
87998,225712.p
58410,413084.p
20728,70968.p
89107,3847.p
35792,266412.p
95816,227935.p
38872,89652.p
83130,38250.p
92377,43527.p
64147,9119.p
19757,266474.p
61254,321465.p
63624,421654.p
37027,384117.p
32967,377813.p
72255,336183.p
88222,263548.p
20330,21215.p
62611,43110.p
7445,306581.p
89155,302611.p
80928,282023.p
22114,374353.p
92447,297562.p
696,9037.p
14477,162476.p
59657,1306.p
29455,345497.p
77628,5703.p
30387,258095.p
4004,84377.p
91857,371616.p
43398,285181.p
56075,28950.p
91862,216995.p
75972,214124.p
76053,28409.p
82890,33375.p
50625,91917.p
99675,252978.p
46615,102220.p
10461,68239.p
47552,374040.p
58738,293159.p
78697,349431.p
48728,138282.p
88333,310936.p
16683,294686.p
70582,373605.p
70034,169980.p
18652,50858.p
32105,5996.p
24072,287507.p
78806,28752.p
84277,346461.p
3342,361359.p
13641,412410.p
43391,311982.p
69952,251808.p
56320,3606.p
36604,367280.p
41805,372221.p
65672,41885.p
51929,8655.p
10426,42068.p
83721,263715.p
23421,30200.p
55484,318730.p
11536,21316.p
59295,273845.p
27980,12772.p
31422,32399.p
18754,315844.p
40112,419006.p
72886,188725.p
16660,377897.p
9814,337665.p
98196,30991.p
26679,313141.p
57932,5915.p
43200,15957.p
70120,289383.p
27598,45135.p
70724,409141.p
82922,180163.p
89143,277794.p
85096,5711.p
47877,13863.p
64111,316922.p
10183,41487.p
61409,24269.p
50843,142776.p
18192,141294.p
71161,101531.p
77015,420796.p
10058,6675.p
65827,251991.p
64308,437062.p
99126,389144.p
34253,306279.p
96291,409519.p
77012,363078.p
62470,38641.p
91027,138381.p
44638,441743.p
31010,178724.p
94147,74121.p
52419,20202.p
1390,37768.p
93761,20328.p
15962,16340.p
31163,12659.p
4989,395757.p
92612,335339.p
97976,122406.p
27147,16875.p
46151,3407.p
16720,7118.p
77029,321918.p
60785,207261.p
94525,343254.p
62876,9993.p
43633,25039.p
24076,387955.p
1997,72961.p
43793,172058.p
82373,45830.p
67921,59258.p
48165,437473.p
53968,275028.p
32187,35492.p
27775,104087.p
35807,154825.p
24269,378613.p
38494,110586.p
96169,5551.p
44704,249785.p
26457,24892.p
46739,311005.p
75803,258104.p
70097,387175.p
56140,127607.p
22293,398394.p
5317,41506.p
1840,403272.p
39444,93750.p
61571,99681.p
31847,1122.p
39645,413943.p
10576,343348.p
36704,36656.p
11070,15221.p
71091,279240.p
1450,431225.p
94138,328727.p
23580,322556.p
11678,59122.p
66876,39106.p
97140,279029.p
74128,425080.p
17588,296194.p
36475,262048.p
34794,27454.p
25633,19566.p
3782,11.p
60289,24091.p
63553,14094.p
99004,91287.p
92713,6522.p
15168,378461.p
9993,14276.p
14409,394315.p
86220,248384.p
83852,17031.p
97415,312666.p
11554,95229.p
35575,1590.p
66564,8951.p
71928,303410.p
11407,21469.p
76441,403603.p
52900,315928.p
92973,82828.p
5414,348037.p
9867,83850.p
99704,18831.p
83425,210597.p
58808,24972.p
83754,295404.p
64271,32667.p
925,240914.p
23364,129324.p
9691,33524.p
85846,241846.p
99125,31215.p
59798,363665.p
58288,253580.p
82489,251292.p
23484,35983.p
57334,243383.p
91799,12246.p
73381,230103.p
99297,385371.p
45540,222364.p
94809,213152.p
90526,1301.p
37746,276873.p
86788,190697.p
63139,32251.p
37819,295506.p
76554,1342.p
3302,253922.p
23350,334750.p
13135,383046.p
81603,57147.p
84337,343027.p
63371,2284.p
60488,39584.p
51502,287728.p
3511,9421.p
16733,193440.p
7020,246041.p
29180,36570.p
5961,7876.p
44834,254033.p
48974,18351.p
53326,190868.p
19916,46351.p
23845,32385.p
87177,422519.p
54773,417059.p
97037,18818.p
98969,86249.p
6701,6869.p
55997,30897.p
88167,171085.p
89286,44516.p
69834,284507.p
50945,122534.p
42128,257181.p
83356,44215.p
84165,35641.p
43177,45310.p
17276,41958.p
95101,136207.p
30276,51062.p
96577,12941.p
99624,60015.p
22156,289588.p
87236,45931.p
94050,27567.p
6011,121081.p
6902,140111.p
90285,421496.p
87463,39729.p
11705,76746.p
58314,407937.p
92762,40875.p
17447,124301.p
54038,438057.p
7446,156.p
20192,134238.p
25033,39286.p
27752,31793.p
1905,374042.p
90666,11951.p
40877,274574.p
18498,211034.p
73985,129507.p
83386,39529.p
65989,131924.p
32268,86772.p
62880,103090.p
32113,25269.p
87405,430292.p
50555,212503.p
87968,373824.p
111,291398.p
66997,326152.p
66363,421013.p
15012,29135.p
24766,16994.p
45038,251405.p
57997,372509.p
80160,244099.p
10373,391612.p
18378,323939.p
72227,308058.p
80378,213241.p
13100,182338.p
2657,314714.p
16687,39403.p
9509,360273.p
87452,433643.p
92216,15427.p
38408,172837.p
91838,32495.p
15837,136589.p
67333,494.p
74207,270062.p
61168,33212.p
27064,8734.p
34838,22048.p
47353,21169.p
32163,269010.p
5566,278274.p
36787,398351.p
93120,364646.p
29125,7890.p
98448,293515.p
13993,45709.p
51366,251370.p
70149,11654.p
32367,42531.p
91975,385564.p
23314,41113.p
87816,182709.p
37841,42627.p
83909,11250.p
23526,363406.p
24384,41567.p
25740,278154.p
56600,80540.p
70797,101827.p
49773,250622.p
24580,43253.p
62877,407253.p
237,13776.p
49117,37116.p
79362,126315.p
47870,344189.p
57224,41279.p
6510,180390.p
36446,414224.p
31487,22671.p
99682,19927.p
26967,18722.p
38529,141329.p
67322,377235.p
66146,66037.p
26042,17255.p
69485,27240.p
53903,13165.p
76144,414161.p
40906,24062.p
3493,66642.p
48674,12050.p
37268,330738.p
4753,72349.p
63650,380252.p
75396,31297.p
20068,357260.p
22821,255082.p
98624,3501.p
92843,382547.p
77505,26744.p
87845,1957.p
19086,332778.p
14066,347367.p
39864,218510.p
89812,410204.p
8866,429865.p
98430,26422.p
62610,20864.p
44568,42187.p
60022,26314.p
54482,42554.p
40192,137686.p
36568,330622.p
71765,160797.p
60867,39981.p
46782,159454.p
54267,369087.p
95329,40348.p
67955,414036.p
19591,33552.p
99042,248724.p
95402,284545.p
42192,381893.p
87201,148580.p
98011,350471.p
85360,410158.p
93664,408532.p
93945,28567.p
78652,37468.p
74096,433331.p
55579,327273.p
1497,357850.p
29632,73438.p
73588,408346.p
59767,30471.p
36746,40369.p
69241,42760.p
65770,248395.p
52897,56620.p
73833,19794.p
23635,152137.p
17785,41479.p
5193,328659.p
93010,87669.p
82825,42499.p
44885,32333.p
36273,433307.p
51015,344487.p
69169,70845.p
93238,128023.p
38889,58316.p
23866,12900.p
39120,419159.p
13770,435902.p
45679,215506.p
67232,361217.p
22899,433339.p
52581,359207.p
36336,388217.p
84289,115491.p
72763,30919.p
83680,55692.p
7042,416973.p
24986,21148.p
86568,42986.p
95559,136901.p
44087,291137.p
88357,77315.p
83024,10689.p
76213,380618.p
26572,356787.p
65147,105408.p
91513,366536.p
57795,405231.p
15285,60832.p
43623,355962.p
98469,102736.p
82808,828.p
85196,358336.p
37598,100178.p
84178,235375.p
60766,39494.p
66741,401449.p
67015,205229.p
51139,197521.p
25586,13425.p
51816,279574.p
10046,423364.p
10167,314576.p
17472,9677.p
35232,91063.p
72263,424991.p
92487,34544.p
49175,425144.p
21919,22893.p
12816,81983.p
40005,438916.p
14860,228944.p
95984,22558.p
88888,13282.p
27918,20120.p
40718,39666.p
69513,30921.p
46879,80563.p
843,52328.p
35768,13637.p
92741,434870.p
70801,150108.p
49135,78881.p
27685,138589.p
47557,29212.p
55717,311635.p
10509,44455.p
7637,72920.p
23068,406480.p
52235,284700.p
99757,175380.p
88116,207363.p
60688,413183.p
83990,286281.p
88274,161713.p
93042,229751.p
99740,281710.p
73679,410860.p
91069,288884.p
57027,165044.p
10258,260866.p
1091,59056.p
98173,12711.p
56612,62518.p
28807,226405.p
94535,6690.p
47687,61928.p
11428,414415.p
89989,169304.p
6744,239450.p
97809,336156.p
99041,263565.p
51390,140661.p
60845,24333.p
90848,316643.p
8317,8493.p
74424,40749.p
24235,350116.p
78209,227537.p
3421,430979.p
27981,415185.p
69257,113375.p
55560,152582.p
87460,237220.p
15619,54221.p
45292,178670.p
34623,121686.p
95367,385974.p
95911,348031.p
44759,11150.p
99177,359271.p
35735,7929.p
97371,102807.p
27482,280639.p
84375,197593.p
52876,21432.p
3028,111093.p
50331,152770.p
58090,339103.p
90267,113757.p
72700,114777.p
79123,88059.p
94728,33884.p
72113,391701.p
68356,141276.p
66076,339802.p
94482,222205.p
56816,58165.p
62831,250216.p
9451,12238.p
5685,136484.p
47196,7844.p
41884,14598.p
72464,13058.p
24086,218714.p
91951,8032.p
18771,41131.p
75375,4242.p
66900,6711.p
21113,36190.p
61508,274722.p
69776,389729.p
22065,101493.p
66235,282987.p
83649,237358.p
47606,241071.p
69915,54453.p
26743,160246.p
46522,235011.p
5470,5446.p
41698,340324.p
81829,44803.p
45904,236560.p
19721,302965.p
84785,4008.p
21060,294792.p
35800,39031.p
1818,84216.p
26880,44719.p
35009,380118.p
54650,30279.p
25960,274789.p
96430,19753.p
40246,28239.p
6315,139494.p
70572,5250.p
93601,10886.p
88360,307712.p
71199,133194.p
16193,12930.p
92166,216018.p
17952,427828.p
61173,3460.p
19281,414227.p
95150,355349.p
32596,230106.p
39808,507.p
35951,107919.p
60445,320390.p
6098,397838.p
56466,287554.p
76016,21367.p
1050,430889.p
45469,15097.p
46777,337692.p
38473,418987.p
18688,151671.p
53631,126302.p
92469,35166.p
62229,103722.p
80410,56046.p
68540,189705.p
46805,298725.p
38405,142610.p
90661,205838.p
16154,29295.p
21223,281554.p
92385,3097.p
93375,9402.p
11511,387836.p
78473,175140.p
60262,296430.p
50757,198361.p
56410,17062.p
79253,7452.p
10104,340274.p
95863,1011.p
1005,32053.p
51265,34320.p
10053,178771.p
89535,438039.p
92175,38215.p
40797,409920.p
87008,34774.p
69681,24433.p
94262,82791.p
55347,349529.p
61447,252843.p
12890,137266.p
15142,29819.p
4013,436153.p
43518,253662.p
36885,416839.p
59770,161162.p
37849,26506.p
15265,130211.p
60972,414695.p
5102,43582.p
83155,375610.p
34764,192666.p
37761,337786.p
47144,13228.p
79665,288817.p
96477,275020.p
72116,31473.p
30704,30673.p
51269,67735.p
16492,33157.p
24915,404923.p
94567,328718.p
56018,354325.p
41779,7159.p
64872,135851.p
41166,32813.p
47318,97797.p
39806,214698.p
72946,13353.p
96361,350.p
37871,153610.p
45300,109763.p
28360,92851.p
87613,7046.p
4588,316512.p
2555,43809.p
62973,141845.p
65320,98690.p
27687,274263.p
19254,414405.p
94804,29604.p
2774,249056.p
87476,329216.p
12944,31806.p
78593,271479.p
34153,218760.p
63983,406744.p
57953,14601.p
53149,25627.p
46489,99996.p
27051,37454.p
38663,26925.p
59769,26247.p
70933,39097.p
86940,92940.p
29957,17038.p
19763,208120.p
39308,113342.p
6083,44699.p
51811,8057.p
41525,35973.p
15832,6113.p
11568,38436.p
2899,33685.p
63886,38506.p
8363,428097.p
3571,244274.p
45865,96819.p
61976,42335.p
97244,328437.p
41590,1936.p
88188,101510.p
74168,160405.p
37384,390232.p
8452,27114.p
85938,142478.p
99396,246153.p
26554,28493.p
55713,133876.p
9778,340368.p
23665,116959.p
35454,10382.p
68511,16925.p
80321,254201.p
13519,350460.p
75776,349275.p
50415,4159.p
45173,435549.p
76211,276473.p
75896,31201.p
11913,112615.p
72605,17397.p
12069,365627.p
650,334957.p
89354,33113.p
99458,13561.p
24397,210510.p
43855,1664.p
36152,17649.p
73099,218979.p
82522,302191.p
76461,150298.p
10503,121410.p
12886,26075.p
9020,160022.p
58339,355493.p
94077,31832.p
6234,413191.p
98296,54057.p
